gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CLV,AvgMonthlyCharges
1,0,1,0,0.986111111111111,1,1,0,0,0,0,1,1,1,0.7507462686567165,0.7582615604274136,1,0,1,0,0,0,1,1,0,0,0,0.778093567251462,0.7338109960576468
1,0,0,0,0.8194444444444444,1,1,1,1,1,1,0,1,0,0.6129353233830845,0.551089259395726,0,1,0,0,0,1,0,0,1,0,0,0.5510116959064327,0.625740664186303
0,0,1,1,0.5416666666666666,1,1,0,0,1,0,1,1,0,0.8134328358208955,0.441639415991157,0,0,1,0,0,1,0,0,0,1,0,0.456140350877193,0.7858066053188005
0,0,0,1,0.29166666666666663,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.04571204863669861,0,0,0,1,0,0,1,0,0,0,1,0.04814035087719299,0.04766329295946023
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.0022683308769344142,1,0,0,1,1,0,0,0,0,0,1,0.002304093567251462,0.05505226480836237
1,0,1,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.11828136514369936,0,0,0,1,0,0,1,1,0,0,0,0.11340350877192981,0.07085753000387149
1,1,1,0,0.4305555555555555,0,0,1,1,1,0,0,1,1,0.31990049751243776,0.18193855932203393,0,1,0,0,0,1,0,0,1,0,0,0.18273684210526314,0.3456071334906897
1,0,1,1,0.8888888888888888,1,1,1,1,1,1,1,1,0,0.9462686567164179,0.8316541543846722,0,0,1,0,0,1,0,0,0,1,0,0.8484678362573099,0.9206083042973287
0,0,1,1,0.6388888888888888,1,1,0,1,0,0,0,0,1,0.6144278606965173,0.43405720338983056,0,0,1,0,1,0,0,1,0,0,0,0.43040935672514624,0.6334494773519164
1,0,0,0,0.7222222222222222,1,1,0,0,1,1,1,1,1,0.6238805970149254,0.4875126658069271,0,1,0,0,0,0,1,1,0,0,0,0.49232748538011706,0.6285446261056017
1,0,1,1,0.9305555555555555,1,1,0,0,0,0,0,0,1,0.06616915422885569,0.19347020081061167,0,0,0,1,0,0,1,0,0,0,1,0.19512280701754386,0.10502539566973496
1,1,0,0,0.9305555555555555,1,1,0,1,0,0,0,0,0,0.36467661691542286,0.4289678518791452,0,1,0,0,1,0,0,0,0,1,0,0.43021052631578943,0.38865949000641387
1,0,0,0,0.06944444444444445,1,1,0,0,0,0,0,0,0,0.5701492537313433,0.047629191230655864,1,0,1,0,1,0,0,0,0,1,0,0.044181286549707606,0.6406968641114982
1,0,1,0,0.986111111111111,1,1,0,1,1,1,1,1,0,0.9054726368159204,0.8874930913780399,0,0,1,0,0,0,1,0,0,1,0,0.9072222222222223,0.8806890121215095
1,0,0,0,0.125,1,0,0,0,0,0,1,0,1,0.591044776119403,0.08222987288135594,1,0,1,0,1,0,0,1,0,0,0,0.08173684210526316,0.6092915214866433
1,1,0,0,0.3611111111111111,1,1,1,1,0,0,0,1,1,0.763681592039801,0.28753684598378776,1,0,1,0,1,0,0,0,0,1,0,0.2888888888888889,0.7644241936924864
0,0,0,0,0.986111111111111,1,1,1,1,1,1,1,1,1,0.9756218905472637,0.9567923268238763,0,0,1,0,0,1,0,1,0,0,0,0.9657660818713449,0.9594510150332892
1,0,0,0,0.4444444444444444,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.06926469233603538,0,0,0,1,1,0,0,1,0,0,0,0.07447953216374269,0.046675377468060386
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5184079601990049,0.016033760132645545,0,0,1,0,1,0,0,0,0,1,0,0.016456140350877193,0.518931475029036
1,0,1,0,0.986111111111111,1,1,0,0,0,0,0,0,0,0.07313432835820893,0.21742009027266032,0,0,0,1,0,0,1,0,1,0,0,0.21258479532163746,0.11911795979126794
1,0,0,0,0.8333333333333333,0,0,1,0,1,0,0,1,1,0.2606965174129353,0.31939710759027273,0,1,0,0,0,1,0,0,0,1,0,0.3119298245614035,0.3015718157181572
1,1,0,0,0.7638888888888888,1,1,0,0,1,0,1,1,1,0.8149253731343283,0.622898627487104,0,0,1,0,0,1,0,0,0,1,0,0.6442397660818714,0.78591489811002
0,0,0,0,0.75,1,0,1,1,0,1,1,1,1,0.8671641791044776,0.6498019528371408,1,0,1,0,0,1,0,0,1,0,0,0.6656842105263159,0.8430421129608121
0,0,0,0,0.027777777777777776,1,0,0,0,1,0,1,1,1,0.772139303482587,0.022763909358879883,1,0,1,0,1,0,0,0,0,1,0,0.022421052631578946,0.7904761904761904
1,0,0,0,0.08333333333333333,1,1,0,0,0,0,0,0,1,0.553233830845771,0.046207166543846726,0,0,1,0,1,0,0,0,0,0,1,0.05182456140350877,0.49345722028648864
1,0,1,1,0.6666666666666666,1,0,1,1,1,0,0,1,1,0.5159203980099502,0.37288135593220345,0,1,0,0,0,0,1,0,1,0,0,0.3935438596491228,0.49887727448703056
0,0,1,1,0.875,1,1,0,0,0,0,0,0,0,0.06965174129353235,0.1811267962417097,0,0,0,1,0,0,1,0,0,0,1,0.1860526315789474,0.10400973397489077
0,0,0,0,0.013888888888888888,1,1,0,1,0,0,0,0,1,0.6059701492537314,0.009113623802505529,1,0,1,0,1,0,0,0,0,1,0,0.00925730994152047,0.6074332171893148
0,0,0,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.027860696517412936,0.02715088430361091,0,0,0,1,1,0,0,0,1,0,0,0.02954385964912281,0.05458768873403022
0,1,1,0,0.75,0,0,0,0,0,0,0,0,1,0.06666666666666665,0.15714236366986,0,1,0,0,1,0,0,1,0,0,0,0.15757894736842104,0.106835290575128
1,0,1,1,0.41666666666666663,1,0,0,0,1,1,1,0,1,0.46019900497512434,0.22857751473839355,0,1,0,0,0,1,0,0,0,1,0,0.22631578947368422,0.4868447541618274
1,0,1,0,0.41666666666666663,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.07551699521002211,1,0,0,1,1,0,0,1,0,0,0,0.06894736842105263,0.07513743708865661
1,0,0,0,0.05555555555555555,1,0,0,0,0,0,1,0,1,0.6044776119402985,0.034905812453942524,1,0,1,0,1,0,0,0,0,1,0,0.03695906432748538,0.5761904761904761
1,0,0,0,0.5555555555555556,1,1,0,0,1,1,1,1,1,0.872636815920398,0.4991709653647753,0,0,1,0,0,1,0,0,1,0,0,0.49567251461988304,0.8790243902439024
1,0,1,1,0.125,1,0,0,0,0,1,0,0,1,0.5731343283582089,0.07455554532056007,0,0,1,0,1,0,0,0,0,1,0,0.0798421052631579,0.5404826429216673
1,0,1,1,0.2361111111111111,1,0,1,0,0,1,1,0,0,0.7323383084577114,0.18128799742078117,1,0,1,0,1,0,0,0,0,1,0,0.18262573099415202,0.7325408212065315
1,0,0,0,0.861111111111111,0,0,0,1,1,0,0,1,1,0.25223880597014925,0.31649548636698605,0,1,0,0,0,0,1,0,1,0,0,0.31616374269005854,0.2839384062043385
0,0,0,0,0.38888888888888884,1,0,0,1,0,1,1,0,1,0.7263681592039801,0.2859766488577746,0,0,1,0,0,1,0,1,0,0,0,0.29883040935672517,0.6961838393894143
1,0,0,0,0.9722222222222222,1,1,1,1,1,1,1,1,0,0.7114427860696517,0.7331429624170966,0,1,0,0,0,0,1,0,1,0,0,0.7347953216374269,0.7171660859465737
1,0,0,0,0.6388888888888888,1,0,0,1,1,1,1,1,1,0.8572139303482588,0.5646877302873987,0,0,1,0,0,0,1,1,0,0,0,0.5616842105263159,0.8626066757561985
1,0,1,0,0.3194444444444444,1,1,0,0,1,0,0,1,0,0.7154228855721393,0.23546310795873254,0,0,1,0,1,0,0,0,0,0,1,0.2425087719298246,0.6981265464828562
0,0,1,1,0.6527777777777778,0,0,1,0,1,1,0,0,0,0.2194029850746268,0.20665991156963892,0,1,0,0,0,1,0,0,0,1,0,0.22153216374269005,0.2268267971433514
0,0,1,1,0.9444444444444444,1,0,1,1,1,0,1,1,1,0.8656716417910447,0.8259430268975683,0,0,1,0,0,0,1,1,0,0,0,0.8370760233918129,0.8521486643437862
1,1,0,0,0.8333333333333333,1,1,0,0,1,1,1,1,1,0.873134328358209,0.7416866249078851,1,0,1,0,0,1,0,0,0,1,0,0.743859649122807,0.8695160665892372
1,0,0,1,0.9305555555555555,1,1,0,1,0,1,1,1,1,0.8532338308457711,0.8105022568165071,0,0,1,0,0,0,1,0,0,1,0,0.8149707602339181,0.8481806992910014
1,0,0,0,0.19444444444444442,1,0,0,0,0,1,1,1,1,0.5114427860696518,0.106093404568902,0,1,0,0,1,0,0,0,0,1,0,0.11404678362573102,0.4835241413638627
0,0,1,1,0.7916666666666666,1,1,0,0,0,0,0,0,1,0.5577114427860697,0.462687684229919,0,0,1,0,1,0,0,0,0,1,0,0.4953333333333333,0.5270371049575157
1,0,1,1,0.7638888888888888,1,1,1,0,0,0,1,1,0,0.8223880597014926,0.6273719602063377,0,0,1,0,0,1,0,0,0,0,1,0.6490643274853801,0.7924780910146765
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.002331659911569639,0,0,0,1,1,0,0,0,0,0,1,0.002368421052631579,0.06016260162601628
0,0,0,1,0.013888888888888888,1,0,0,0,0,1,0,0,1,0.31492537313432833,0.005745670596904938,1,1,0,0,1,0,0,0,0,0,1,0.0058362573099415204,0.3356562137049942
0,0,0,0,0.3194444444444444,1,1,0,0,1,1,1,0,1,0.782587064676617,0.2401264277818718,0,0,1,0,1,0,0,0,1,0,0,0.2606666666666667,0.7144877038832499
1,0,0,0,0.18055555555555555,1,1,1,0,0,0,1,1,1,0.8169154228855721,0.15646301584377303,1,0,1,0,1,0,0,0,0,1,0,0.15257894736842106,0.8432234432234431
0,0,1,0,0.6527777777777778,1,1,0,1,1,0,1,1,1,0.854228855721393,0.5912801676492263,0,0,1,0,1,0,0,0,0,1,0,0.5722456140350877,0.887187090715892
0,0,0,0,0.5277777777777778,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.08406641488577747,0,0,0,1,0,1,0,0,0,0,1,0.08933333333333335,0.05052876092670702
1,1,1,0,0.5277777777777778,1,1,0,0,0,0,0,0,1,0.564179104477612,0.330445145541636,1,0,1,0,1,0,0,1,0,0,0,0.33311111111111114,0.573727000427899
1,1,0,0,0.027777777777777776,1,1,0,1,0,0,0,0,1,0.38109452736318405,0.013615742446573325,0,1,0,0,1,0,0,0,1,0,0,0.013228070175438596,0.42137049941927995
0,1,1,1,0.013888888888888888,1,0,0,0,0,1,0,0,1,0.30845771144278605,0.005670827192336036,1,1,0,0,1,0,0,0,1,0,0,0.005760233918128656,0.329616724738676
0,0,1,0,0.20833333333333331,1,0,0,0,0,0,0,0,1,0.5009950248756219,0.12764830508474578,0,0,1,0,1,0,0,1,0,0,0,0.12035087719298246,0.5587146728610143
1,0,0,0,0.3611111111111111,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.20906065770081064,0,0,1,0,1,0,0,0,1,0,0,0.2099766081871345,0.5208612525685697
1,0,1,1,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.08410095799557848,0,0,0,1,0,0,1,0,1,0,0,0.08064327485380117,0.06591007134561142
0,0,0,1,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.01791044776119402,0.008687592114959472,0,0,0,1,1,0,0,0,0,0,1,0.007035087719298247,0.10569105691056913
0,0,1,1,0.6944444444444444,1,1,0,1,0,1,1,1,0,0.8502487562189055,0.5838994565217392,1,0,1,0,1,0,0,0,0,1,0,0.6064327485380118,0.8143646922183508
0,0,1,0,0.5833333333333333,1,1,1,0,1,0,0,1,1,0.7577114427860697,0.4622558953574061,0,0,1,0,1,0,0,0,0,1,0,0.4637192982456141,0.7601460096233615
0,0,1,0,0.1388888888888889,1,0,1,0,0,1,0,0,1,0.3651741293532338,0.06549949336772293,0,1,0,0,1,0,0,0,1,0,0,0.06426900584795323,0.4005574912891987
1,0,1,0,0.8472222222222222,1,0,1,1,0,1,0,1,0,0.7507462686567165,0.6748226787030215,0,0,1,0,0,1,0,1,0,0,0,0.6685029239766082,0.7647112583538013
1,0,0,0,0.9444444444444444,1,1,1,1,0,1,1,1,0,0.9154228855721392,0.8381712877671336,0,0,1,0,0,0,1,0,1,0,0,0.876842105263158,0.8666598346655736
0,0,0,0,0.1388888888888889,1,0,1,0,1,0,1,1,1,0.8024875621890547,0.12262228260869568,0,0,1,0,0,1,0,0,0,1,0,0.11567251461988305,0.8615098722415796
0,0,1,0,0.9027777777777777,1,1,1,1,1,0,0,0,0,0.7114427860696517,0.6643330876934416,1,0,1,0,0,1,0,0,0,1,0,0.6823099415204679,0.6967533279728402
1,0,1,1,1.0,1,0,1,0,1,1,1,1,1,0.618905472636816,0.6778336864406781,0,1,0,0,0,0,1,1,0,0,0,0.6774736842105265,0.6317008646276939
0,0,1,1,0.7638888888888888,1,0,0,1,0,1,0,0,0,0.6084577114427862,0.4880308124539426,0,0,1,0,1,0,0,0,0,1,0,0.5107602339181286,0.5880392777953753
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.002337417096536478,1,0,0,1,1,0,0,0,0,0,1,0.0023742690058479532,0.06062717770034845
1,0,0,0,0.09722222222222221,1,0,0,0,1,1,0,1,0,0.4432835820895522,0.04816460943257186,0,1,0,0,1,0,0,1,0,0,0,0.051415204678362574,0.42724406835905093
1,0,0,0,0.027777777777777776,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.015665300294767873,0,0,1,0,1,0,0,0,0,0,1,0.01752046783625731,0.5040650406504066
1,0,0,0,0.125,1,0,1,0,0,0,0,0,1,0.56318407960199,0.08154476787030215,0,0,1,0,1,0,0,0,0,1,0,0.07878947368421052,0.6031487933926959
0,0,0,1,0.375,1,1,0,0,0,0,0,0,1,0.0756218905472637,0.0907965641120118,0,0,0,1,0,0,1,0,1,0,0,0.08163157894736843,0.14337333849528971
0,1,1,0,0.09722222222222221,1,1,0,0,1,0,1,1,1,0.8328358208955223,0.08069846168017687,1,0,1,0,1,0,0,0,0,1,0,0.08346783625730994,0.8022896963663515
1,0,1,0,0.8888888888888888,1,0,0,1,1,1,0,1,1,0.49800995024875616,0.5041912306558586,0,1,0,0,0,0,1,0,0,0,1,0.5112514619883041,0.5077235772357724
0,0,0,0,0.9722222222222222,0,0,1,0,1,1,0,1,0,0.3,0.39641672807663975,0,1,0,0,0,0,1,1,0,0,0,0.3962573099415205,0.3289928654388585
0,1,0,0,0.027777777777777776,1,1,0,0,0,0,1,1,1,0.753731343283582,0.02092161016949153,1,0,1,0,1,0,0,0,0,1,0,0.02198830409356725,0.7161440185830429
0,1,0,0,0.9305555555555555,1,0,1,1,0,1,1,1,1,0.863681592039801,0.8257760685335299,0,0,1,0,0,0,1,0,0,1,0,0.8231988304093567,0.8665765250403037
1,0,0,0,0.625,1,1,0,1,0,0,1,0,1,0.7069651741293532,0.46251496868091385,1,0,1,0,1,0,0,0,1,0,0,0.47000000000000003,0.7014014711575688
1,0,0,0,0.3333333333333333,1,1,0,0,0,0,0,0,0,0.06865671641791044,0.06367446573323508,0,0,0,1,0,0,1,0,1,0,0,0.07059649122807017,0.08610143244289586
0,0,1,1,0.05555555555555555,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.011151667280766397,0,0,0,1,0,0,1,0,1,0,0,0.00912280701754386,0.09698025551684089
0,0,1,1,0.611111111111111,1,0,0,0,1,0,1,1,1,0.7432835820895523,0.4747259579955785,0,0,1,0,1,0,0,1,0,0,0,0.47833918128654973,0.7426459719142645
1,0,1,1,1.0,1,0,0,0,0,0,0,0,1,0.024378109452736302,0.1706775055268976,0,0,0,1,0,0,1,0,0,0,1,0.1743157894736842,0.06329849012775843
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,1,0.5577114427860697,0.008555176860722182,1,0,1,0,1,0,0,0,1,0,0,0.008690058479532164,0.562369337979094
0,0,0,0,0.9166666666666666,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.14287030213706708,0,0,0,1,0,0,1,1,0,0,0,0.1493684210526316,0.0466898954703833
0,0,0,0,0.013888888888888888,0,0,0,1,0,1,0,1,1,0.2626865671641791,0.005141166175386884,1,1,0,0,1,0,0,0,0,0,1,0.005222222222222222,0.2868757259001161
0,0,1,1,0.18055555555555555,1,0,1,0,0,0,0,1,0,0.6547263681592039,0.1261168938835667,1,0,1,0,1,0,0,0,0,1,0,0.12779532163742688,0.6548557133922988
0,0,0,0,0.1388888888888889,1,1,0,1,0,0,0,0,1,0.6213930348258706,0.090825350036846,1,0,1,0,1,0,0,1,0,0,0,0.09438596491228071,0.604924506387921
0,1,1,0,0.9027777777777777,1,1,0,1,1,0,1,1,1,0.8567164179104477,0.7574785832719235,0,0,1,0,1,0,0,0,0,1,0,0.7933040935672515,0.812389886536228
0,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.002251059322033899,0,0,0,1,1,0,0,0,0,0,1,0.0022865497076023393,0.053658536585365874
0,0,1,1,0.5277777777777778,1,0,1,1,1,1,1,0,0,0.5552238805970149,0.32266718865143706,0,1,0,0,0,1,0,0,0,1,0,0.32911111111111113,0.5572100984167737
0,0,0,1,0.3194444444444444,0,0,1,0,1,1,0,0,0,0.21741293532338307,0.09876450810611645,0,1,0,0,0,0,1,0,0,0,1,0.10787134502923978,0.21852244609402616
1,0,1,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.021232498157700813,0,0,0,1,0,1,0,0,0,0,1,0.023508771929824562,0.04334494773519165
0,0,0,1,0.05555555555555555,1,1,0,1,0,0,1,1,1,0.8303482587064676,0.041975635593220345,1,0,1,0,1,0,0,0,0,1,0,0.047578947368421054,0.718815331010453
0,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.6497512437810945,0.7016051031687547,0,1,0,0,0,0,1,0,1,0,0,0.703578947368421,0.6583430120015485
1,0,1,0,0.4861111111111111,1,0,0,1,0,1,0,0,0,0.38407960199004976,0.21429393883566694,0,1,0,0,1,0,0,0,0,1,0,0.23271929824561405,0.36607930977268954
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.002348931466470155,1,0,0,1,1,0,0,0,0,0,1,0.002385964912280702,0.06155632984901277
1,0,1,1,0.8055555555555555,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.12431489498894624,0,0,0,1,0,0,1,0,1,0,0,0.1326198830409357,0.04496776002242783
0,0,1,1,0.9722222222222222,1,0,0,1,1,1,1,1,1,0.8746268656716417,0.8607106669123067,0,0,1,0,0,1,0,0,0,1,0,0.8690643274853802,0.8642243238758919
0,0,1,1,0.5277777777777778,1,1,0,1,1,0,1,1,0,0.6039800995024875,0.3296045965364776,0,1,0,0,0,1,0,0,1,0,0,0.3508888888888889,0.5719420502475703
1,0,1,1,0.8333333333333333,0,0,0,1,0,0,1,1,1,0.3134328358208955,0.35342782792925576,0,1,0,0,1,0,0,0,0,1,0,0.3491228070175439,0.3473403019744483
0,0,0,0,0.3611111111111111,1,1,1,1,0,0,1,0,1,0.7378109452736319,0.2705646647015476,0,0,1,0,1,0,0,0,1,0,0,0.2809824561403509,0.7117484141874386
1,0,0,0,0.1111111111111111,1,0,1,1,0,1,0,0,0,0.39751243781094525,0.054031180913780404,0,1,0,0,0,1,0,1,0,0,0,0.054456140350877195,0.4170150987224158
0,0,1,1,0.5694444444444444,1,1,0,0,1,1,1,1,1,0.8393034825870646,0.48514070560058964,1,0,1,0,0,1,0,0,0,1,0,0.49199999999999994,0.8268490977592704
1,1,1,0,0.5,1,1,0,1,0,0,1,0,1,0.7333333333333334,0.3800951086956523,0,0,1,0,1,0,0,0,1,0,0,0.38715789473684215,0.7240030971738289
0,1,0,0,0.75,1,0,0,0,1,1,0,1,0,0.46766169154228854,0.4064515014738394,0,1,0,0,0,1,0,1,0,0,0,0.41210526315789475,0.4793908891469867
0,0,1,1,0.986111111111111,1,1,0,1,1,0,1,1,1,0.873134328358209,0.8893353905674283,1,0,1,0,0,0,1,1,0,0,0,0.880233918128655,0.8827828761184996
1,0,0,0,0.7638888888888888,1,1,0,0,0,0,0,0,1,0.5457711442786068,0.4772591193809875,0,0,1,0,1,0,0,0,0,1,0,0.47023391812865495,0.5722352444303663
1,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0.4129353233830846,0.4910878776713339,0,1,0,0,0,0,1,1,0,0,0,0.5031578947368421,0.4224028906955737
1,0,0,1,0.041666666666666664,1,0,1,0,0,1,0,0,1,0.3666666666666667,0.017806973102431838,1,1,0,0,1,0,0,0,0,0,1,0.019333333333333334,0.3509872241579559
1,0,1,1,0.75,1,1,0,1,1,0,0,0,1,0.4134328358208955,0.37380826271186446,0,1,0,0,0,0,1,1,0,0,0,0.3776842105263158,0.4306104013421086
0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9786069651741293,0.9600048360353723,0,0,1,0,0,0,1,1,0,0,0,0.9818947368421052,0.9479481223383665
0,0,0,0,0.7222222222222222,1,1,1,0,1,1,1,1,1,0.9059701492537312,0.6599345983787768,0,0,1,0,0,0,1,0,0,1,0,0.6647485380116959,0.8961136424551058
1,1,0,0,0.8333333333333333,1,1,1,0,0,0,1,1,1,0.827363184079602,0.7111965733235078,0,0,1,0,0,1,0,1,0,0,0,0.7115789473684211,0.828509485094851
1,0,0,0,0.5416666666666666,0,0,0,0,1,0,1,1,1,0.32238805970149254,0.21939480471628597,0,1,0,0,1,0,0,0,1,0,0,0.23103508771929823,0.3259596771791894
1,0,0,0,0.20833333333333331,1,0,0,0,0,0,1,0,0,0.3771144278606965,0.10730241341193811,0,1,0,0,0,1,0,0,0,0,1,0.09850877192982456,0.4492605497483546
0,0,0,0,0.9583333333333333,1,1,0,0,1,1,1,1,1,0.8781094527363184,0.8461680176860723,1,0,1,0,0,0,1,1,0,0,0,0.8594736842105264,0.8615967277685199
0,0,1,1,0.5972222222222222,1,0,0,0,0,0,0,0,1,0.009452736318407956,0.08938029661016951,0,0,0,1,0,1,0,0,0,0,1,0.09656140350877193,0.03974286254490453
1,1,0,0,0.875,1,1,1,1,1,1,1,0,0,0.6442786069651741,0.6037041728076641,0,1,0,0,0,1,0,1,0,0,0,0.6115789473684211,0.6452777316888816
0,1,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.5159203980099502,0.0163101050110538,0,0,1,0,1,0,0,0,0,1,0,0.01639766081871345,0.5300813008130082
1,0,1,1,1.0,1,0,1,1,1,1,1,1,1,0.8960199004975123,0.8842633106116434,0,0,1,0,0,0,1,1,0,0,0,0.9119999999999999,0.8630597496451154
1,0,1,1,0.4444444444444444,1,1,0,0,1,0,0,1,1,0.7243781094527363,0.34019205969049376,1,0,1,0,1,0,0,1,0,0,0,0.3407719298245614,0.7298780487804878
0,0,1,1,0.5555555555555556,1,1,0,0,0,0,0,0,0,0.06965174129353235,0.11593819086219603,0,0,0,1,0,0,1,0,1,0,0,0.11812865497076024,0.10590011614401859
1,0,1,0,0.8055555555555555,0,0,1,1,0,0,1,0,1,0.26965174129353237,0.2924765106853353,0,1,0,0,0,1,0,0,0,1,0,0.3076374269005848,0.2789298730425728
0,0,0,0,0.9305555555555555,0,0,1,0,0,1,1,0,0,0.2552238805970149,0.35662306558585116,0,1,0,0,0,0,1,0,0,1,0,0.3440116959064327,0.30152720716972625
1,1,1,0,0.7083333333333333,1,1,1,0,0,0,0,0,1,0.5895522388059701,0.43839236366986006,1,0,1,0,1,0,0,0,0,1,0,0.46228070175438596,0.5656578078385827
0,0,1,0,0.4305555555555555,1,1,0,0,1,1,1,1,1,0.6074626865671642,0.2860169491525424,0,1,0,0,0,1,0,0,0,0,1,0.2875204678362573,0.6165299164512382
0,1,1,0,0.9583333333333333,1,1,1,1,0,0,0,0,1,0.6631840796019901,0.6661811440677967,0,0,1,0,1,0,0,0,1,0,0,0.6851578947368422,0.6511033681765389
0,0,1,0,0.4444444444444444,1,1,0,0,0,1,0,0,1,0.6069651741293532,0.3015786201179072,0,0,1,0,0,1,0,0,0,1,0,0.29660818713450293,0.6325058072009292
1,0,0,0,0.29166666666666663,1,0,1,1,0,1,1,0,0,0.5253731343283582,0.17557686993367724,0,1,0,0,0,0,1,0,1,0,0,0.17450877192982456,0.5466843648028317
0,0,0,0,0.7222222222222222,1,0,1,0,1,0,0,0,0,0.3532338308457711,0.3213257645541637,0,1,0,0,0,1,0,0,0,1,0,0.32690058479532164,0.3706512999195926
1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.05970149253731341,0.2054739314664702,0,0,0,1,0,0,1,0,1,0,0,0.20421052631578948,0.10229707058975351
1,0,1,0,1.0,0,0,0,1,1,0,1,1,1,0.3577114427860697,0.4533725589535741,1,1,0,0,0,0,1,0,0,1,0,0.45642105263157895,0.3801329203768228
0,0,1,1,0.7222222222222222,0,0,1,0,1,0,0,1,0,0.25870646766169153,0.26207857406042745,0,1,0,0,0,1,0,1,0,0,0,0.2691228070175439,0.27870990797820067
1,0,0,0,0.5694444444444444,1,0,0,0,0,1,0,0,0,0.31641791044776113,0.23363232313927784,0,1,0,0,0,1,0,1,0,0,0,0.24000584795321636,0.33183762499645897
0,0,0,0,0.5694444444444444,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.09238554716285927,0,0,0,1,0,0,1,0,0,0,1,0.09662573099415205,0.05383983456559305
1,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,1,0.5074626865671642,0.04817612380250553,1,0,1,0,1,0,0,0,0,0,1,0.04859649122807018,0.5199380565234224
0,0,1,1,0.9305555555555555,1,1,1,1,1,1,0,0,1,0.508457711442786,0.5357924189388358,0,1,0,0,0,1,0,0,1,0,0,0.5434444444444444,0.5173193267113907
1,0,1,1,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.03176814664701548,0,0,0,1,1,0,0,0,0,0,1,0.03621052631578948,0.03222996515679441
0,0,0,0,0.2361111111111111,1,0,0,0,0,0,0,0,0,0.008955223880596996,0.039546103537214446,0,0,0,1,0,0,1,0,0,0,1,0.03807602339181286,0.05972535355605657
0,0,1,0,0.4861111111111111,1,0,1,1,1,0,0,0,0,0.4253731343283582,0.24530789425202654,0,1,0,0,1,0,0,0,0,0,1,0.2497076023391813,0.4375842044134727
1,0,1,1,0.8055555555555555,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.13718220338983053,0,0,0,1,0,0,1,0,1,0,0,0.1390643274853801,0.0628699587488486
0,0,0,0,0.013888888888888888,1,0,0,0,1,0,0,0,1,0.32089552238805974,0.005814756816507002,1,1,0,0,1,0,0,0,0,1,0,0.005906432748538012,0.34123112659698024
0,0,1,1,0.7222222222222222,0,0,0,1,1,1,1,0,0,0.31791044776119404,0.2940770081061165,0,1,0,0,0,0,1,0,0,0,1,0.30530994152046786,0.3283659430000893
1,0,0,0,0.9722222222222222,1,0,1,0,1,1,1,1,0,0.6104477611940298,0.643589950257922,0,1,0,0,0,0,1,1,0,0,0,0.6516959064327486,0.6139306454289033
1,0,1,1,0.2638888888888889,1,1,0,0,0,0,0,0,1,0.06616915422885569,0.05385270817980841,0,0,0,1,0,0,1,1,0,0,0,0.05533333333333333,0.10072742832691484
0,1,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.5587064676616916,0.00856669123065586,1,0,1,0,1,0,0,0,0,1,0,0.008701754385964914,0.5632984901277585
